"user_id","movie_id","movie_title","confidence_score"
"737","283","Emma (1996)",89
"738","169","Wrong Trousers, The (1993)",89.1
"738","302","L.A. Confidential (1997)",98.5
"738","1240","Ghost in the Shell (Kokaku kidotai) (1995)",98.2
"738","408","Close Shave, A (1995)",88.1
"738","287","Marvin's Room (1996)",94.6
"739","522","Down by Law (1986)",82.9
"739","1104","C'est arrivé près de chez vous (1992)",91.9
"739","1281","Manny & Lo (1996)",90
"739","460","Crossing Guard, The (1995)",91
"739","567","Wes Craven's New Nightmare (1994)",98.2
"740","9","Dead Man Walking (1995)",96.4
"740","124","Lone Star (1996)",92.1
"740","306","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",95.4
"740","12","Usual Suspects, The (1995)",94.1
"740","309","Deceiver (1997)",84.5
"741","710","Better Off Dead... (1985)",82.1
"741","183","Alien (1979)",81.7
"741","899","Winter Guest, The (1997)",86.6
"741","683","Rocket Man (1997)",93.7
"741","889","Tango Lesson, The (1997)",92.3
"742","316","As Good As It Gets (1997)",86.8
"742","707","Enchanted April (1991)",96.2
"742","972","Passion Fish (1992)",84.8
"742","1137","Beautiful Thing (1996)",94.2
"742","1639","Bitter Sugar (Azucar Amargo) (1996)",96.8
"743","1016","Con Air (1997)",83.2
"743","186","Blues Brothers, The (1980)",87.8
"743","475","Trainspotting (1996)",90.4
"743","591","Primal Fear (1996)",88.7
"743","448","Omen, The (1976)",90.3
"744","914","Wild Things (1998)",97.8
"744","916","Lost in Space (1998)",85.1
"744","1175","Hugo Pool (1997)",81.7
"744","896","Sweet Hereafter, The (1997)",98.4
"744","1293","Star Kid (1997)",84.3
"745","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",89.8
"745","346","Jackie Brown (1997)",84.2
"745","408","Close Shave, A (1995)",85.3
"745","699","Little Women (1994)",96.5
"745","59","Three Colors: Red (1994)",84.5
"746","781","French Kiss (1995)",80.6
"746","329","Desperate Measures (1998)",92.4
"746","898","Postman, The (1997)",83.8
"746","241","Last of the Mohicans, The (1992)",91
"746","435","Butch Cassidy and the Sundance Kid (1969)",84.3
"747","412","Very Brady Sequel, A (1996)",82.1
"747","914","Wild Things (1998)",97.4
"747","916","Lost in Space (1998)",92.1
"747","1015","Shiloh (1997)",90.4
"747","1033","Homeward Bound II: Lost in San Francisco (1996)",98.4
"748","287","Marvin's Room (1996)",82.6
"748","875","She's So Lovely (1997)",93.1
"748","955","Before Sunrise (1995)",82.2
"748","408","Close Shave, A (1995)",91.7
"748","1022","Fast, Cheap & Out of Control (1997)",94.9
"749","664","Paris, Texas (1984)",86.8
"749","741","Last Supper, The (1995)",92.9
"749","902","Big Lebowski, The (1998)",98.9
"749","922","Dead Man (1995)",89.1
"749","998","Cabin Boy (1994)",81.6
"750","896","Sweet Hereafter, The (1997)",96.2
"750","902","Big Lebowski, The (1998)",94.3
"750","898","Postman, The (1997)",94.4
"750","1024","Mrs. Dalloway (1997)",93.6
"750","477","Matilda (1996)",80.3
"751","42","Clerks (1994)",85.2
"751","165","Jean de Florette (1986)",84.2
"751","166","Manon of the Spring (Manon des sources) (1986)",86.7
"751","549","Rob Roy (1995)",82.5
"751","1104","C'est arrivé près de chez vous (1992)",89
"752","26","Brothers McMullen, The (1995)",98.2
"752","90","So I Married an Axe Murderer (1993)",96
"752","1012","Private Parts (1997)",97.2
"752","1074","Reality Bites (1994)",80.1
"752","150","Swingers (1996)",97.4
"753","38","Net, The (1995)",93.9
"753","47","Ed Wood (1994)",81.2
"753","67","Ace Ventura: Pet Detective (1994)",88.8
"753","192","Raging Bull (1980)",85
"753","356","Client, The (1994)",92
"754","101","Heavy Metal (1981)",91.6
"754","390","Fear of a Black Hat (1993)",92.8
"754","401","Brady Bunch Movie, The (1995)",82.7
"754","109","Mystery Science Theater 3000: The Movie (1996)",94.3
"754","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",86.3
"755","812","Andre (1994)",83
"755","880","Soul Food (1997)",92.9
"755","318","Schindler's List (1993)",96.6
"755","463","Secret of Roan Inish, The (1994)",87.1
"755","531","Shine (1996)",96.6
"756","253","Pillow Book, The (1995)",94.6
"756","1388","Gabbeh (1996)",85.9
"756","475","Trainspotting (1996)",90.6
"756","914","Wild Things (1998)",93.6
"756","916","Lost in Space (1998)",98.8
"757","589","Wild Bunch, The (1969)",83.8
"757","781","French Kiss (1995)",89
"757","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",94.5
"757","215","Field of Dreams (1989)",86.9
"757","423","E.T. the Extra-Terrestrial (1982)",95.9
"758","408","Close Shave, A (1995)",94.4
"758","292","Rosewood (1997)",81
"758","225","101 Dalmatians (1996)",90.9
"758","422","Aladdin and the King of Thieves (1996)",98.2
"758","477","Matilda (1996)",97.9
"759","309","Deceiver (1997)",93.7
"759","343","Alien: Resurrection (1997)",94.4
"759","1048","She's the One (1996)",90.1
"759","879","Peacemaker, The (1997)",82.6
"759","336","Playing God (1997)",88.5
"760","899","Winter Guest, The (1997)",87.7
"760","914","Wild Things (1998)",91.4
"760","916","Lost in Space (1998)",91.1
"760","155","Dirty Dancing (1987)",85.8
"760","778","Don Juan DeMarco (1995)",89.3
"761","219","Nightmare on Elm Street, A (1984)",94.5
"761","316","As Good As It Gets (1997)",95.9
"761","914","Wild Things (1998)",92.8
"761","916","Lost in Space (1998)",87.6
"761","199","Bridge on the River Kwai, The (1957)",86.6
"762","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",88.2
"762","1048","She's the One (1996)",80.7
"762","316","As Good As It Gets (1997)",86
"762","902","Big Lebowski, The (1998)",89.2
"762","298","Face/Off (1997)",80.3
"763","914","Wild Things (1998)",88.8
"763","916","Lost in Space (1998)",81.4
"763","179","Clockwork Orange, A (1971)",80.9
"763","198","Nikita (La Femme Nikita) (1990)",82.6
"763","381","Muriel's Wedding (1994)",91.7
"764","1127","Truman Show, The (1998)",89.4
"764","38","Net, The (1995)",84.9
"764","44","Dolores Claiborne (1994)",85.2
"764","71","Lion King, The (1994)",97.3
"764","159","Basic Instinct (1992)",87.9
"765","116","Cold Comfort Farm (1995)",80.4
"765","408","Close Shave, A (1995)",80.3
"765","914","Wild Things (1998)",84.4
"765","916","Lost in Space (1998)",80.4
"765","1160","Love! Valour! Compassion! (1997)",82
"766","205","Patton (1970)",84
"766","215","Field of Dreams (1989)",85.6
"766","1405","Boy's Life 2 (1997)",84.6
"766","83","Much Ado About Nothing (1993)",91.5
"766","144","Die Hard (1988)",86.3
"767","42","Clerks (1994)",95.6
"767","690","Seven Years in Tibet (1997)",87.2
"767","812","Andre (1994)",92.4
"767","11","Seven (Se7en) (1995)",95.2
"767","91","Nightmare Before Christmas, The (1993)",98.9
"768","306","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",97.5
"768","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",85.7
"768","347","Wag the Dog (1997)",98.8
"768","1048","She's the One (1996)",85.8
"768","253","Pillow Book, The (1995)",86.9
"769","448","Omen, The (1976)",85.7
"769","567","Wes Craven's New Nightmare (1994)",93.8
"769","670","Body Snatchers (1993)",80.2
"769","488","Sunset Blvd. (1950)",84.6
"769","241","Last of the Mohicans, The (1992)",98.6
"770","589","Wild Bunch, The (1969)",97.1
"770","899","Winter Guest, The (1997)",96.1
"770","902","Big Lebowski, The (1998)",81
"770","880","Soul Food (1997)",83.9
"770","1160","Love! Valour! Compassion! (1997)",90.9
"771","101","Heavy Metal (1981)",92.3
"771","390","Fear of a Black Hat (1993)",85.8
"771","401","Brady Bunch Movie, The (1995)",85.3
"771","428","Harold and Maude (1971)",84
"771","434","Forbidden Planet (1956)",93.3
"772","781","French Kiss (1995)",83.8
"772","369","Black Sheep (1996)",96.9
"772","761","Nick of Time (1995)",83.5
"772","1177","Dunston Checks In (1996)",90
"772","276","Leaving Las Vegas (1995)",92.4
"773","781","French Kiss (1995)",93.8
"773","19","Antonia's Line (1995)",98.2
"773","59","Three Colors: Red (1994)",98.2
"773","61","Three Colors: White (1994)",97.9
"773","512","Wings of Desire (1987)",89.6
"774","27","Bad Boys (1995)",98.7
"774","363","Sudden Death (1995)",86.3
"774","721","Mallrats (1995)",82.3
"774","741","Last Supper, The (1995)",91.6
"774","831","Escape from L.A. (1996)",98.9
"775","408","Close Shave, A (1995)",87.4
"775","10","Richard III (1995)",83.2
"775","284","Tin Cup (1996)",85.5
"775","67","Ace Ventura: Pet Detective (1994)",86.2
"775","153","Fish Called Wanda, A (1988)",81.8
"776","228","Star Trek: The Wrath of Khan (1982)",87.4
"776","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",90.8
"776","902","Big Lebowski, The (1998)",93.2
"776","298","Face/Off (1997)",84.2
"776","227","Star Trek VI: The Undiscovered Country (1991)",94.6
"777","906","Oscar & Lucinda (1997)",85
"777","1033","Homeward Bound II: Lost in San Francisco (1996)",98.6
"777","6","Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)",97.4
"777","124","Lone Star (1996)",97.4
"777","137","Big Night (1996)",91.3
"778","309","Deceiver (1997)",83.1
"778","1048","She's the One (1996)",96.6
"778","11","Seven (Se7en) (1995)",94.2
"778","22","Braveheart (1995)",90.2
"778","82","Jurassic Park (1993)",93.4
"779","305","Ice Storm, The (1997)",88.4
"779","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",96.4
"779","347","Wag the Dog (1997)",93.4
"779","1015","Shiloh (1997)",97.1
"779","262","In the Company of Men (1997)",87.9
"780","896","Sweet Hereafter, The (1997)",87.4
"780","101","Heavy Metal (1981)",85
"780","228","Star Trek: The Wrath of Khan (1982)",81.6
"780","390","Fear of a Black Hat (1993)",96.2
"780","396","Serial Mom (1994)",84.9
"781","694","Persuasion (1995)",84.8
"781","1503","Gold Diggers: The Secret of Bear Mountain (1995)",94.1
"781","721","Mallrats (1995)",85.2
"781","943","Killing Zoe (1994)",80.7
"781","518","Miller's Crossing (1990)",95.3
"782","315","Apt Pupil (1998)",98.2
"782","316","As Good As It Gets (1997)",86.8
"782","272","Good Will Hunting (1997)",88.8
"782","1033","Homeward Bound II: Lost in San Francisco (1996)",85.3
"782","465","Jungle Book, The (1994)",92.8
"783","567","Wes Craven's New Nightmare (1994)",84.1
"783","616","Night of the Living Dead (1968)",98.4
"783","895","Scream 2 (1997)",80.2
"783","290","Fierce Creatures (1997)",93.3
"783","293","Donnie Brasco (1997)",95.7
"784","10","Richard III (1995)",90.1
"784","20","Angels and Insects (1995)",90.5
"784","1033","Homeward Bound II: Lost in San Francisco (1996)",84.7
"784","1063","Little Princess, A (1995)",88.4
"784","114","Wallace & Gromit: The Best of Aardman Animation (1996)",80.2
"785","1394","Swept from the Sea (1997)",81.7
"785","12","Usual Suspects, The (1995)",91.9
"785","309","Deceiver (1997)",86.6
"785","298","Face/Off (1997)",91.8
"785","1016","Con Air (1997)",88.5
"786","567","Wes Craven's New Nightmare (1994)",82.3
"786","512","Wings of Desire (1987)",88.9
"786","615","39 Steps, The (1935)",96.3
"786","1125","Innocents, The (1961)",82.5
"786","1306","Delta of Venus (1994)",83.4
"787","298","Face/Off (1997)",89.5
"787","516","Local Hero (1983)",81.4
"787","1073","Shallow Grave (1994)",93
"787","169","Wrong Trousers, The (1993)",85.4
"787","408","Close Shave, A (1995)",81.7
"788","222","Star Trek: First Contact (1996)",81.9
"788","228","Star Trek: The Wrath of Khan (1982)",96.6
"788","183","Alien (1979)",81.9
"788","227","Star Trek VI: The Undiscovered Country (1991)",96.8
"788","229","Star Trek III: The Search for Spock (1984)",93
"789","287","Marvin's Room (1996)",94.4
"789","408","Close Shave, A (1995)",90.2
"789","877","Excess Baggage (1997)",89.9
"789","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",81.2
"789","125","Phenomenon (1996)",89.1
"790","273","Heat (1995)",96
"790","567","Wes Craven's New Nightmare (1994)",96.3
"790","143","Sound of Music, The (1965)",98.4
"790","241","Last of the Mohicans, The (1992)",86.3
"790","512","Wings of Desire (1987)",80
"791","1203","Top Hat (1935)",89.9
"791","1062","Four Days in September (1997)",92.1
"791","188","Full Metal Jacket (1987)",95.8
"791","226","Die Hard 2 (1990)",98.2
"791","513","Third Man, The (1949)",89.9
"792","899","Winter Guest, The (1997)",89.9
"792","914","Wild Things (1998)",83.2
"792","916","Lost in Space (1998)",95
"792","812","Andre (1994)",96.7
"792","898","Postman, The (1997)",83
"793","899","Winter Guest, The (1997)",86.3
"793","902","Big Lebowski, The (1998)",80.4
"793","25","Birdcage, The (1996)",88.1
"793","629","Victor/Victoria (1982)",93.6
"793","352","Spice World (1997)",86.9
"794","475","Trainspotting (1996)",93.9
"794","955","Before Sunrise (1995)",90.5
"794","1024","Mrs. Dalloway (1997)",81.5
"794","1025","Fire Down Below (1997)",81.6
"794","1293","Star Kid (1997)",84.9
"795","896","Sweet Hereafter, The (1997)",97.4
"795","1127","Truman Show, The (1998)",81.7
"795","1033","Homeward Bound II: Lost in San Francisco (1996)",96.4
"795","350","Fallen (1998)",85.8
"795","689","Jackal, The (1997)",83.5
"796","589","Wild Bunch, The (1969)",84.6
"796","39","Strange Days (1995)",98.4
"796","87","Searching for Bobby Fischer (1993)",87.2
"796","277","Restoration (1995)",96.9
"796","532","Kama Sutra: A Tale of Love (1996)",96.6
"797","17","From Dusk Till Dawn (1996)",86.9
"797","217","Bram Stoker's Dracula (1992)",97.8
"797","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",93.5
"797","48","Hoop Dreams (1994)",95.7
"797","1293","Star Kid (1997)",81.4
"798","408","Close Shave, A (1995)",90.6
"798","1240","Ghost in the Shell (Kokaku kidotai) (1995)",84.8
"798","899","Winter Guest, The (1997)",80.9
"798","154","Monty Python's Life of Brian (1979)",88.8
"798","367","Clueless (1995)",89.5
"799","66","While You Were Sleeping (1995)",86.9
"799","67","Ace Ventura: Pet Detective (1994)",93
"799","94","Home Alone (1990)",83.6
"799","376","Houseguest (1994)",86.4
"799","420","Alice in Wonderland (1951)",90.7
"800","163","Return of the Pink Panther, The (1974)",95.3
"800","390","Fear of a Black Hat (1993)",81.5
"800","401","Brady Bunch Movie, The (1995)",96.6
"800","101","Heavy Metal (1981)",96.1
"800","253","Pillow Book, The (1995)",96.5
"801","1015","Shiloh (1997)",83.6
"801","1012","Private Parts (1997)",96.7
"801","1033","Homeward Bound II: Lost in San Francisco (1996)",89
"801","166","Manon of the Spring (Manon des sources) (1986)",84.3
"801","228","Star Trek: The Wrath of Khan (1982)",89.4
"802","902","Big Lebowski, The (1998)",85.9
"802","922","Dead Man (1995)",93.7
"802","998","Cabin Boy (1994)",97.6
"802","1103","Trust (1990)",90.3
"802","1428","SubUrbia (1997)",87.9
"803","589","Wild Bunch, The (1969)",88.2
"803","832","Bogus (1996)",94.8
"803","833","Bulletproof (1996)",88.1
"803","1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",88
"803","955","Before Sunrise (1995)",84.9
"804","889","Tango Lesson, The (1997)",90.4
"804","699","Little Women (1994)",96
"804","318","Schindler's List (1993)",84.3
"804","192","Raging Bull (1980)",94.5
"804","242","Kolya (1996)",81.9
"805","132","Wizard of Oz, The (1939)",80.6
"805","513","Third Man, The (1949)",93.6
"805","607","Rebecca (1940)",92
"805","25","Birdcage, The (1996)",80.9
"805","476","First Wives Club, The (1996)",91.5
"806","812","Andre (1994)",98.8
"806","253","Pillow Book, The (1995)",88.6
"806","1008","I Shot Andy Warhol (1996)",83.1
"806","1010","Basquiat (1996)",81.3
"806","316","As Good As It Gets (1997)",97.7
"807","272","Good Will Hunting (1997)",87.8
"807","315","Apt Pupil (1998)",95.6
"807","316","As Good As It Gets (1997)",93.5
"807","979","Trigger Effect, The (1996)",96.1
"807","478","Philadelphia Story, The (1940)",90
"808","532","Kama Sutra: A Tale of Love (1996)",81.5
"808","652","Rosencrantz and Guildenstern Are Dead (1990)",91.1
"808","721","Mallrats (1995)",91.4
"808","921","Farewell My Concubine (1993)",95
"808","201","Evil Dead II (1987)",88
"809","101","Heavy Metal (1981)",96.7
"809","390","Fear of a Black Hat (1993)",86.1
"809","578","Demolition Man (1993)",93.2
"809","246","Chasing Amy (1997)",83
"809","741","Last Supper, The (1995)",90.3
"810","101","Heavy Metal (1981)",92.3
"810","390","Fear of a Black Hat (1993)",92.6
"810","401","Brady Bunch Movie, The (1995)",97.2
"810","812","Andre (1994)",81.6
"810","1033","Homeward Bound II: Lost in San Francisco (1996)",96.6
"811","108","Kids in the Hall: Brain Candy (1996)",83.2
"811","644","Thin Blue Line, The (1988)",94.8
"811","902","Big Lebowski, The (1998)",82.9
"811","998","Cabin Boy (1994)",81.3
"811","1033","Homeward Bound II: Lost in San Francisco (1996)",80.8
"812","578","Demolition Man (1993)",83
"812","1033","Homeward Bound II: Lost in San Francisco (1996)",85.7
"812","253","Pillow Book, The (1995)",96.6
"812","1008","I Shot Andy Warhol (1996)",84.2
"812","1084","Anne Frank Remembered (1995)",85.8
"813","182","GoodFellas (1990)",92.8
"813","914","Wild Things (1998)",86.2
"813","916","Lost in Space (1998)",87
"813","896","Sweet Hereafter, The (1997)",91.5
"813","1160","Love! Valour! Compassion! (1997)",83.2
"814","955","Before Sunrise (1995)",92.9
"814","475","Trainspotting (1996)",98.5
"814","990","Anna Karenina (1997)",97.2
"814","283","Emma (1996)",97.4
"814","889","Tango Lesson, The (1997)",82.1
"815","253","Pillow Book, The (1995)",81.6
"815","1008","I Shot Andy Warhol (1996)",92.7
"815","1084","Anne Frank Remembered (1995)",81.9
"815","477","Matilda (1996)",80
"815","974","Eye for an Eye (1996)",83.9
"816","356","Client, The (1994)",84.9
"816","403","Batman (1989)",92.8
"816","452","Jaws 2 (1978)",91.9
"816","571","Another Stakeout (1993)",80.2
"816","939","Murder in the First (1995)",83.5
"817","425","Bob Roberts (1992)",94.4
"817","567","Wes Craven's New Nightmare (1994)",90.4
"817","616","Night of the Living Dead (1968)",92.9
"817","741","Last Supper, The (1995)",85.3
"817","853","Braindead (1992)",87.7
"818","1016","Con Air (1997)",92.5
"818","475","Trainspotting (1996)",82.7
"818","17","From Dusk Till Dawn (1996)",95.3
"818","33","Desperado (1995)",83.3
"818","53","Natural Born Killers (1994)",82
"819","90","So I Married an Axe Murderer (1993)",86.3
"819","1017","Trees Lounge (1996)",82.9
"819","1074","Reality Bites (1994)",91.3
"819","1281","Manny & Lo (1996)",90.4
"819","632","Sophie's Choice (1982)",85.8
"820","896","Sweet Hereafter, The (1997)",94
"820","884","Year of the Horse (1997)",98.8
"820","1127","Truman Show, The (1998)",84
"820","1293","Star Kid (1997)",94.8
"820","183","Alien (1979)",92
"821","604","It Happened One Night (1934)",87.8
"821","20","Angels and Insects (1995)",83.1
"821","347","Wag the Dog (1997)",92
"821","350","Fallen (1998)",97
"821","1160","Love! Valour! Compassion! (1997)",95.9
"822","906","Oscar & Lucinda (1997)",81.1
"822","344","Apostle, The (1997)",86.6
"822","305","Ice Storm, The (1997)",82.5
"822","1025","Fire Down Below (1997)",98.9
"822","887","Eve's Bayou (1997)",94.4
"823","376","Houseguest (1994)",98.8
"823","452","Jaws 2 (1978)",81.5
"823","571","Another Stakeout (1993)",82.7
"823","575","City Slickers II: The Legend of Curly's Gold (1994)",91.1
"823","842","Pollyanna (1960)",84.8
"824","955","Before Sunrise (1995)",82.4
"824","155","Dirty Dancing (1987)",95.4
"824","402","Ghost (1990)",87.4
"824","778","Don Juan DeMarco (1995)",85.3
"824","781","French Kiss (1995)",81.1
"825","832","Bogus (1996)",94.6
"825","833","Bulletproof (1996)",93.5
"825","1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",88.2
"825","173","Princess Bride, The (1987)",83
"825","955","Before Sunrise (1995)",82.3
"826","20","Angels and Insects (1995)",93.3
"826","123","Frighteners, The (1996)",94.5
"826","18","White Balloon, The (1995)",88.3
"826","30","Belle de jour (1967)",90.4
"826","221","Breaking the Waves (1996)",92.3
"827","778","Don Juan DeMarco (1995)",85.7
"827","87","Searching for Bobby Fischer (1993)",92.8
"827","589","Wild Bunch, The (1969)",95.3
"827","408","Close Shave, A (1995)",86.2
"827","1093","Live Nude Girls (1995)",95.7
"828","685","Executive Decision (1996)",87.2
"828","82","Jurassic Park (1993)",83.8
"828","217","Bram Stoker's Dracula (1992)",89.1
"828","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",84
"828","302","L.A. Confidential (1997)",94.2
"829","1016","Con Air (1997)",91.2
"829","955","Before Sunrise (1995)",88
"829","515","Boot, Das (1981)",90.1
"829","345","Deconstructing Harry (1997)",88.6
"829","1062","Four Days in September (1997)",89.1
"830","15","Mr. Holland's Opus (1995)",82.6
"830","477","Matilda (1996)",87.9
"830","1203","Top Hat (1935)",89.4
"830","521","Deer Hunter, The (1978)",95.1
"830","1176","Welcome To Sarajevo (1997)",85.3
"831","1016","Con Air (1997)",93.7
"831","1033","Homeward Bound II: Lost in San Francisco (1996)",95.6
"831","3","Four Rooms (1995)",86.5
"831","29","Batman Forever (1995)",94
"831","33","Desperado (1995)",80.4
"832","906","Oscar & Lucinda (1997)",81.6
"832","305","Ice Storm, The (1997)",86.9
"832","832","Bogus (1996)",90.7
"832","833","Bulletproof (1996)",97.9
"832","1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",96.4
"833","356","Client, The (1994)",95.1
"833","571","Another Stakeout (1993)",87.2
"833","794","It Could Happen to You (1994)",93.7
"833","842","Pollyanna (1960)",82.7
"833","939","Murder in the First (1995)",85.1
"834","228","Star Trek: The Wrath of Khan (1982)",97.6
"834","896","Sweet Hereafter, The (1997)",91.6
"834","699","Little Women (1994)",84.7
"834","79","Fugitive, The (1993)",87.3
"834","168","Monty Python and the Holy Grail (1974)",93.9
"835","699","Little Women (1994)",85.8
"835","898","Postman, The (1997)",84.4
"835","1016","Con Air (1997)",82.9
"835","1063","Little Princess, A (1995)",85.4
"835","93","Welcome to the Dollhouse (1995)",84
"836","914","Wild Things (1998)",82.3
"836","916","Lost in Space (1998)",82.2
"836","114","Wallace & Gromit: The Best of Aardman Animation (1996)",86
"836","221","Breaking the Waves (1996)",84.6
"836","512","Wings of Desire (1987)",95.6
"837","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",84.6
"837","47","Ed Wood (1994)",84.2
"837","99","Snow White and the Seven Dwarfs (1937)",93.9
"837","432","Fantasia (1940)",86.9
"837","253","Pillow Book, The (1995)",96.1
"838","222","Star Trek: First Contact (1996)",87.2
"838","228","Star Trek: The Wrath of Khan (1982)",87.4
"838","354","Wedding Singer, The (1998)",89.5
"838","899","Winter Guest, The (1997)",83
"838","161","Top Gun (1986)",98
"839","155","Dirty Dancing (1987)",83.5
"839","402","Ghost (1990)",97.2
"839","778","Don Juan DeMarco (1995)",97.9
"839","781","French Kiss (1995)",97.1
"839","283","Emma (1996)",88.2
"840","10","Richard III (1995)",96.6
"840","1125","Innocents, The (1961)",84.5
"840","1306","Delta of Venus (1994)",88.5
"840","1405","Boy's Life 2 (1997)",94.1
"840","512","Wings of Desire (1987)",84.2
"841","578","Demolition Man (1993)",81
"841","481","Apartment, The (1960)",94.1
"841","1125","Innocents, The (1961)",94.3
"841","1306","Delta of Venus (1994)",97.2
"841","114","Wallace & Gromit: The Best of Aardman Animation (1996)",87.2
"842","899","Winter Guest, The (1997)",92.8
"842","477","Matilda (1996)",92.8
"842","237","Jerry Maguire (1996)",87.6
"842","1160","Love! Valour! Compassion! (1997)",95.8
"842","1048","She's the One (1996)",92.7
"843","875","She's So Lovely (1997)",87.1
"843","955","Before Sunrise (1995)",86.8
"843","515","Boot, Das (1981)",92
"843","477","Matilda (1996)",85.4
"843","1293","Star Kid (1997)",82.2
"844","1197","Family Thing, A (1996)",93.9
"844","436","American Werewolf in London, An (1981)",98.2
"844","271","Starship Troopers (1997)",90.5
"844","1073","Shallow Grave (1994)",88.7
"844","1104","C'est arrivé près de chez vous (1992)",86.8
"845","344","Apostle, The (1997)",82
"845","242","Kolya (1996)",84.4
"845","889","Tango Lesson, The (1997)",87.8
"845","1142","When We Were Kings (1996)",89.6
"845","250","Fifth Element, The (1997)",95.7
"846","515","Boot, Das (1981)",87.9
"846","955","Before Sunrise (1995)",97.4
"846","475","Trainspotting (1996)",81.8
"846","22","Braveheart (1995)",83.3
"846","330","187 (1997)",89.3
"847","923","Raise the Red Lantern (1991)",87.8
"847","12","Usual Suspects, The (1995)",92.6
"847","309","Deceiver (1997)",88.5
"847","237","Jerry Maguire (1996)",82.2
"847","1048","She's the One (1996)",88.3
"848","898","Postman, The (1997)",83.4
"848","604","It Happened One Night (1934)",80.9
"848","914","Wild Things (1998)",81.4
"848","916","Lost in Space (1998)",86.1
"848","248","Grosse Pointe Blank (1997)",98.7
"849","906","Oscar & Lucinda (1997)",81
"849","899","Winter Guest, The (1997)",90.5
"849","914","Wild Things (1998)",85.9
"849","916","Lost in Space (1998)",80.1
"849","12","Usual Suspects, The (1995)",84.2
"850","38","Net, The (1995)",93.5
"850","418","Cinderella (1950)",84.2
"850","420","Alice in Wonderland (1951)",95.1
"850","571","Another Stakeout (1993)",88.2
"850","781","French Kiss (1995)",96.4
"851","906","Oscar & Lucinda (1997)",95.5
"851","344","Apostle, The (1997)",93.4
"851","889","Tango Lesson, The (1997)",84.8
"851","488","Sunset Blvd. (1950)",88.8
"851","606","All About Eve (1950)",94
"852","632","Sophie's Choice (1982)",89.1
"852","1281","Manny & Lo (1996)",97.1
"852","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",82
"852","1159","Stalker (1979)",97.3
"852","1524","Kaspar Hauser (1993)",87.9
"853","899","Winter Guest, The (1997)",96.3
"853","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",83.1
"853","155","Dirty Dancing (1987)",90.2
"853","402","Ghost (1990)",84.7
"853","781","French Kiss (1995)",88.5
"854","178","12 Angry Men (1957)",94.1
"854","952","Blue in the Face (1995)",97.3
"854","1017","Trees Lounge (1996)",86.9
"854","85","Ref, The (1994)",91.3
"854","128","Supercop (1992)",84.9
"855","1074","Reality Bites (1994)",81.3
"855","1033","Homeward Bound II: Lost in San Francisco (1996)",82.2
"855","90","So I Married an Axe Murderer (1993)",93.3
"855","632","Sophie's Choice (1982)",88.1
"855","1281","Manny & Lo (1996)",85.3
"856","124","Lone Star (1996)",87.1
"856","425","Bob Roberts (1992)",84.1
"856","506","Rebel Without a Cause (1955)",84.3
"856","522","Down by Law (1986)",88.9
"856","537","My Own Private Idaho (1991)",85.8
"857","898","Postman, The (1997)",90.6
"857","679","Conan the Barbarian (1981)",96.5
"857","365","Powder (1995)",85.3
"857","776","Three Wishes (1995)",92.9
"857","1037","Grease 2 (1982)",80.3
"858","1028","Grumpier Old Men (1995)",92.4
"858","1033","Homeward Bound II: Lost in San Francisco (1996)",85.3
"858","178","12 Angry Men (1957)",93.5
"858","226","Die Hard 2 (1990)",81.5
"858","386","Addams Family Values (1993)",93.8
"859","684","In the Line of Fire (1993)",96.5
"859","178","12 Angry Men (1957)",93.6
"859","42","Clerks (1994)",85.7
"859","87","Searching for Bobby Fischer (1993)",86.1
"859","133","Gone with the Wind (1939)",98
"860","324","Lost Highway (1997)",90.4
"860","85","Ref, The (1994)",81.8
"860","1063","Little Princess, A (1995)",85.5
"860","44","Dolores Claiborne (1994)",92
"860","1042","Just Cause (1995)",96.6
"861","781","French Kiss (1995)",83.1
"861","899","Winter Guest, The (1997)",82.2
"861","361","Incognito (1997)",90.9
"861","475","Trainspotting (1996)",92.4
"861","237","Jerry Maguire (1996)",84.4
"862","189","Grand Day Out, A (1992)",94.1
"862","390","Fear of a Black Hat (1993)",89.3
"862","396","Serial Mom (1994)",96.4
"862","408","Close Shave, A (1995)",91.2
"862","434","Forbidden Planet (1956)",80.6
